english,ekegusii,source,ref
"And they lifted up their voice , and wept again : and Orpah kissed her mother in law ; but Ruth clave unto her.","Naende bagachaaka korera mono goetania. Erio Oripa akanyunyunta ng’ina biara, akamotiga, korende Rutu akaanga komotiga.",bible_ebible,RUT_1_14
"And she said , Behold, thy sister in law is gone back unto her people , and unto her gods : return thou after thy sister in law .","Ase igo Naomi agateebia Rutu, “Naama! Oripa, moka momura omwabo omosacha oo, oiranire ase abanto baye, na ase enyasae yaye. Naye irana, mogende komo!”",bible_ebible,RUT_1_15
"And Ruth said , Intreat me not to leave thee, or to return from following after thee: for whither thou goest , I will go ; and where thou lodgest , I will lodge : thy people shall be my people , and thy God my God :","Korende Rutu akamoiraneria, “Tagonsorora ng’a ngotige. Tiga ngende amo naye. Aande onsi ase aye ogochia, nainche nao ndachie; na aande onsi ase aye oramenye, nainche nao ndamenye. Abanto bao mbabe abanto baane, na Nyasae oo nabe Nyasae one.",bible_ebible,RUT_1_16
"Where thou diest , will I die , and there will I be buried : the LORD do so to me, and more also, if ought but death part thee and me.","Aase aye orakwere, nainche nao ndakwere, na ntindekwe aroro. Tiga Omonene ang’e egesusuro ekenene kegima bono na kogenderera onye gento kende kegochia konyatanana korwa asore, otatiga amakweri oka.”",bible_ebible,RUT_1_17
"When she saw that she was stedfastly minded to go with her, then she left speaking unto her.","Ekero Naomi arooche ng’a Rutu bwerure kogeenda amo nere, takwana gento kende.",bible_ebible,RUT_1_18
"So they two went until they came to Beth-lehem . And it came to pass, when they were come to Beth-lehem , that all the city was moved about them, and they said , Is this Naomi ?","Ase igo barabwo babere bakagenderera orogendo rwabo, goika bagaika Bethlehemu. Ekero baigete aroro, abanto bonsi b’omochie bakaeegaeega ase engencho yabo, na abakungu bakaboorania, bagoteeba, “Inee! Oyo Naomi?”",bible_ebible,RUT_1_19
"And the name of the man was Elimelech , and the name of his wife Naomi , and the name of his two sons Mahlon and Chilion , Ephrathites of Beth-lehem-judah . And they came into the country of Moab , and continued there.","Omonto oria nigo arenge korokwa Elimeleki, na mokaye Naomi, na abamura baye babere Mahaloni na Kilioni. Barabwo nigo barenge Abaefarati ba Beteremu ya Boyahudi. Barabwo bakang’anya gochia ense ya Moabu bakamenya aroro.",bible_ebible,RUT_1_2
"And she said unto them, Call me not Naomi , call me Mara : for the Almighty hath dealt very bitterly with me.","Naomi akabateebia, “Timondoka Naomi, ndoke Mara, + 1:20 Mara: engencho yaye: obororo ekiagera Nyasae Omobui ondeteire obororo obonge.”",bible_ebible,RUT_1_20
"I went out full , and the LORD hath brought me home again empty : why then call ye me Naomi , seeing the LORD hath testified against me, and the Almighty hath afflicted me?","Ekero nagendete nigo narenge omonda, korende Omonene ong’iranirie inde namaboko amasa. Nase ki rende mokondoka Naomi bono, ekero Omonene Omobui ang’onchokeire na ondeteire amaakwa?",bible_ebible,RUT_1_21
"So Naomi returned , and Ruth the Moabitess , her daughter in law , with her, which returned out of the country of Moab : and they came to Beth-lehem in the beginning of barley harvest .","Naboigo Naomi airanete korwa ase ense y’Abamoabu amo na Rutu, oria Omomoabu, moka momura oye. Barabwo bagaika Bethlehemu ekero abanto konya bachakire kogesa esairi.",bible_ebible,RUT_1_22
"And Elimelech Naomi’s husband died ; and she was left , and her two sons .","Elimeleki omosacha o Naomi agakwa, agatiga Naomi ore omotakaanwa, ore nabamura baye babere.",bible_ebible,RUT_1_3
"And they took them wives of the women of Moab ; the name of the one was Orpah , and the name of the other Ruth : and they dwelled there about ten years .","Barabwo bakanyuoma abaiseke b’Abamoabu; oyomo nigo are korokwa Oripa na oyonde Rutu. Magega kabamenyire aroro koreng’ana emiaka ikomi,",bible_ebible,RUT_1_4
And Mahlon and Chilion died also both of them; and the woman was left of her two sons and her husband .,Mahaloni na Kilioni nabarabwo bagakwa. Igo Naomi agakwerwa omosacha oye na abamura baye babere. Naomi na Rutu bakoirana gochia Bethlehemu,bible_ebible,RUT_1_5
"Then she arose with her daughters in law , that she might return from the country of Moab : for she had heard in the country of Moab how that the LORD had visited his people in giving them bread .","Naomi kare agwo ase ense y’Abamoabu akaigwa ng’a Omonene ororeire abanto baye amaabera, obaeire endagera naende; ase ayio akamanora korua ense eria amo na baka bamura baye babere.",bible_ebible,RUT_1_6
"Wherefore she went forth out of the place where she was, and her two daughters in law with her; and they went on the way to return unto the land of Judah .","Barabwo bagatiga aase aaria bamenyete, bagachaaka orogendo koirana gochia ase ense y’Abayuda,",bible_ebible,RUT_1_7
"And Naomi said unto her two daughters in law , Go , return each to her mother’s house : the LORD deal kindly with you, as ye have dealt with the dead , and with me.","Naomi agateebia baka bamura baye babere ng’a bairane, na kera oyomo agende komenya mwa ng’ina. Naende akabora, “Tiga Omonene abakorere amaya, buna inwe mwakoreire baria bakuure, boigo nainche mwankoreire.”",bible_ebible,RUT_1_8
"The LORD grant you that ye may find rest , each of you in the house of her husband . Then she kissed them; and they lifted up their voice , and wept .","Omonene abanchere kera oyomo oino anyuomwe naende, na anyore mwaye. Erio Naomi akabanyunyunta ase okobatiga. Korende barabwo bagachaaka korera mono,",bible_ebible,RUT_1_9
"And Naomi had a kinsman of her husband’s , a mighty man of wealth , of the family of Elimelech ; and his name was Boaz .","Naomi nabwate omoamate oyomo ore korokwa Boazi, omonto omonda na bwesiko bw’eamate y’Elimeleki, omosacha oye. Ere nigo arenge omonto bwomong’uso, naende omonda.",bible_ebible,RUT_2_1
"Then she fell on her face , and bowed herself to the ground , and said unto him, Why have I found grace in thine eyes , that thou shouldest take knowledge of me, seeing I am a stranger ?","Rutu agatung’ama inse akaumama, akaboria Boazi, “Naki gwakora kwanyechandera na gonkorera buya iga, na inche nomomenyi inde aa?”",bible_ebible,RUT_2_10
"And Boaz answered and said unto her, It hath fully been shewed me, all that thou hast done unto thy mother in law since the death of thine husband : and how thou hast left thy father and thy mother , and the land of thy nativity , and art come unto a people which thou knewest not heretofore .","Boazi akamoiraneria, “Nateebigwe amang’ana onsi gwakoreire nyoko biara korwa ekero omosacha oo akwete. Namanyire buna gwatigire iso na nyoko, na ense yao kwaiboreretwe, ogaacha komenya nabaanto otamanyete agwo ritang’ani.",bible_ebible,RUT_2_11
"The LORD recompense thy work , and a full reward be given thee of the LORD God of Israel , under whose wings thou art come to trust .","Omonene agoakane ase aya gwakorire; ee, Omonene, Nyasae bw’Abaisraeli, oyo gwatameire, erinde orendwe inse ye chimbaaba chiaye.”",bible_ebible,RUT_2_12
"Then she said , Let me find favour in thy sight , my lord ; for that thou hast comforted me, and for that thou hast spoken friendly unto thine handmaid , though I be not like unto one of thine handmaidens .","Rutu akamoiraneria, “Omonene one, kwabeire omuya mono ase ’nde, kwandemirie ase ogokwana nobwororo nainche, omosomba oo, nonya tindenga’aini oyomo bw’abasomba bao abaiseke.”",bible_ebible,RUT_2_13
"And Boaz said unto her, At mealtime come thou hither , and eat of the bread , and dip thy morsel in the vinegar . And she sat beside the reapers : and he reached her parched corn , and she did eat , and was sufficed , and left .","Ekero abanto bachete koragera, Boazi agateebia Rutu, “Inchuo aa, orie omogati otongerie ase omosori ore nedivai.” Naboigo Rutu agaikaransa amo nabagesi baria, na Boazi akamoa ebigara bisambire. Rutu akaria, akaigota, naende eyende egatigara.",bible_ebible,RUT_2_14
"And when she was risen up to glean , Boaz commanded his young men , saying , Let her glean even among the sheaves , and reproach her not:","Na ekero Rutu agendete gochora ebigara naende, Boazi agachiika abasomba baye, akabateebia, “Momotige achore ebigara nonya nase egati y’emesaima, timomokania.",bible_ebible,RUT_2_15
"And let fall also some of the handfuls of purpose for her, and leave them , that she may glean them , and rebuke her not.","Naende momoruserie ebigara korwa ase emesaima, momotigere abichore, timobaisa komotanga.”",bible_ebible,RUT_2_16
"So she gleaned in the field until even , and beat out that she had gleaned : and it was about an ephah of barley .","Igo Rutu akagenderera gochora ebigara ase omogondo oria goika mogoroba, na ekero abibungete akanyora ng’a biaisanire ebitonga bibere.",bible_ebible,RUT_2_17
"And she took it up , and went into the city : and her mother in law saw what she had gleaned : and she brought forth , and gave to her that she had reserved after she was sufficed .","Erio agetweka ebitonga biria, akairana gochia omochie, akaorokia ng’ina biara ebio achorete. Naende akamoa endagera eria yatigarete ekero ariete akaigota.",bible_ebible,RUT_2_18
"And her mother in law said unto her, Where hast thou gleaned to day ? and where wroughtest thou? blessed be he that did take knowledge of thee. And she shewed her mother in law with whom she had wrought , and said , The man’s name with whom I wrought to day is Boaz .","Naomi akamobooria, “Ng’ai kware gochora ebigara reero? Nase omogondo o ng’o kware gokora emeremo? Asesenigwe omonto oyio ogwechandera kogokonya!” Rutu agateebia Naomi ng’a nigo arenge gokora emeremo ase omogondo bw’omonto ore korokwa Boazi.",bible_ebible,RUT_2_19
"And Ruth the Moabitess said , He said unto me also, Thou shalt keep fast by my young men , until they have ended all my harvest .","Naende Rutu, Omomoabu oria, akamoteebia, “Amo nayio ere nigo anteebia ng’a mbeere amo nabasomba baye goika bakoore rigesa riaye rionsi.”",bible_ebible,RUT_2_21
"And Naomi said unto Ruth her daughter in law , It is good , my daughter , that thou go out with his maidens , that they meet thee not in any other field .","Erio Naomi ageteebia Rutu, “Ee, omwana one, mbuya mono kobua asore okore emeremo nabaiseke abwo bakomokorera Boazi. Oise kogenda ase omogondo bw’omonto omoao, abanto bare aroro mbaabaise kogokorera bobe.”",bible_ebible,RUT_2_22
So she kept fast by the maidens of Boaz to glean unto the end of barley harvest and of wheat harvest ; and dwelt with her mother in law .,"Ase ayio Rutu agakora emeremo amo nabaiseke baria, akaba ogochora ebigara goika bagakoora rigesa ri’esairi + 2:23 Esairi: nendagera enga buna engano na eri’engano. Korende akagenderera komenya amo na ng’ina biara.",bible_ebible,RUT_2_23
"And she went , and came , and gleaned in the field after the reapers : and her hap was to light on a part of the field belonging unto Boaz , who was of the kindred of Elimelech .","Ase igo Rutu akagenda ase omogondo gete, akaba ogochora ebigara ebitigari korwa magega y’abagesi. Ruth ogochora ebigara ase omogondo o Boazi|alt=""Ruth collects wheat at Boaz's farm"" src=""LB00098B.TIF"" size=""col"" loc=""Ruth 2:1-23"" copy=""Louise Bass"" ref=""2:3"" bono egatoka ng’a omogondo oyio nigo orenge oyo o Boazi, omonto oria bw’eamate y’Elimeleki.",bible_ebible,RUT_2_3
"And, behold, Boaz came from Beth-lehem , and said unto the reapers , The LORD be with you. And they answered him, The LORD bless thee.","Erio agwo Boazi agacha aroro korwa Bethlehemu, agakwania abagesi, ogoteeba, “Omonene abe amo nainwe!” Nabarabwo bakairaneria, “Omonene agosesenie!”",bible_ebible,RUT_2_4
"Then said Boaz unto his servant that was set over the reapers , Whose damsel is this?","Boazi akaboria omoteneneri bw’abagesi baye, “Inee! Omosubati oyo, noyo ng’o?”",bible_ebible,RUT_2_5
"And the servant that was set over the reapers answered and said , It is the Moabitish damsel that came back with Naomi out of the country of Moab :","Omoteneneri oria bw’abakori emeremo akamoiraneria, “Oyo nomosubati bw’Abamoabu, oria ochicha na Naomi korwa ase ense yabo.",bible_ebible,RUT_2_6
"And she said , I pray you, let me glean and gather after the reapers among the sheaves : so she came , and hath continued even from the morning until now, that she tarried a little in the house .","Nigo aboria ribaga ri’ogochora ebigara ebitigari korwa magega y’abagesi, na korwa mambia goika bono nigo agendererete gochora ebigara, taratimoka rinde otatiga bono ase engaki ensinini akendererete ase ekegutu keria.”",bible_ebible,RUT_2_7
"Then said Boaz unto Ruth , Hearest thou not, my daughter ? Go not to glean in another field , neither go from hence, but abide here fast by my maidens :","Erio Boazi agakwana na Rutu, akamoteebia, “Mwana one, ntegerera! Tobaisa kogenda gochora ebigara ebitigari ase omogondo omoao; obeere aa oka, obe kogokora emeremo na abaiseke aba.",bible_ebible,RUT_2_8
"Let thine eyes be on the field that they do reap , and go thou after them: have I not charged the young men that they shall not touch thee? and when thou art athirst , go unto the vessels , and drink of that which the young men have drawn .","Origererie orore ase bakogesa obabwatie korwa magega! Nakanirie abanto baane tibakogochanda. Gokorang’a, ogende ase chinsiongo echio baichoirie amaache, otaae onywe!”",bible_ebible,RUT_2_9
"Then Naomi her mother in law said unto her, My daughter , shall I not seek rest for thee, that it may be well with thee?","Rituko erimo Naomi agateebia Rutu, moka momura oye, “Narorire ng’a mbuya nkonyorere omosacha, erinde onyore enka yao.",bible_ebible,RUT_3_1
